odom_x, odom_y, odom_th, stamp, 
0.9416189789772034, 0.7720664739608765, 2.058369696692498, 1732895427417309187, 
0.9365343451499939, 0.7814620137214661, 2.114124100562835, 1732895427527169703, 
0.934124231338501, 0.7855615615844727, 2.1393921910031177, 1732895427578044920, 
0.9293123483657837, 0.7929315567016602, 2.1837274554816863, 1732895427667737486, 
0.9228460192680359, 0.8021326661109924, 2.242072507123741, 1732895427784450937, 
0.9172457456588745, 0.809342086315155, 2.289439147123475, 1732895427877579875, 
0.9110909700393677, 0.8161618709564209, 2.337442201821214, 1732895427974365086, 
0.9046823382377625, 0.8227354884147644, 2.385113289272627, 1732895428067355106, 
0.8973398208618164, 0.8291880488395691, 2.415914605687871, 1732895428169260606, 
0.8893321752548218, 0.8356711864471436, 2.444504759217486, 1732895428277621554, 
0.88181072473526, 0.8415560126304626, 2.474940292938992, 1732895428375419463, 
0.8748612999916077, 0.8470799326896667, 2.5004734578966827, 1732895428468525223, 
0.8669856786727905, 0.8524346947669983, 2.5255209082740016, 1732895428569044186, 
0.8579275012016296, 0.8583661317825317, 2.5549897018117482, 1732895428677940368, 
0.8498634099960327, 0.8637139797210693, 2.580476736878277, 1732895428777416587, 
0.8422165513038635, 0.8680988550186157, 2.599553224195667, 1732895428867542496, 
0.8347417712211609, 0.8737491369247437, 2.5880822648986848, 1732895428966839819, 
0.8238632082939148, 0.8816021680831909, 2.562397447724927, 1732895429127447052, 
0.8202352523803711, 0.8843185305595398, 2.556687411478813, 1732895429177443895, 
0.8136131763458252, 0.8890889286994934, 2.5450665338700733, 1732895429267405558, 
0.8062812685966492, 0.8945977091789246, 2.5290206592373856, 1732895429368267245, 
0.7995686531066895, 0.9000447988510132, 2.5145797673886854, 1732895429467006728, 
0.7886888384819031, 0.9093536734580994, 2.4852606782424163, 1732895429627391499, 
0.7859165072441101, 0.911653995513916, 2.4762821416641723, 1732895429667635447, 
0.7741987109184265, 0.9226711988449097, 2.37072174208966, 1732895429817044166, 
0.7653588056564331, 0.9316060543060303, 2.2799564986319636, 1732895429927398856, 
0.7614904046058655, 0.9360812902450562, 2.2415299471308865, 1732895429977649830, 
0.7548524737358093, 0.9442211389541626, 2.1721695636625697, 1732895430067413630, 
0.7474229335784912, 0.955883800983429, 2.0766018149448966, 1732895430188613062, 
